# Freq in Hz, nu L nu, err up, err lo [ergs / s]
2.2785e+17 7.6684352e+36 7.6213508e+36 7.7155544e+36 1
2.50635e+17 7.5826764e+36 7.5370652e+36 7.6283108e+36 1
2.75698e+17 7.4978804e+36 7.44923e+36 7.5465888e+36 1
3.03268e+17 7.414024e+36 7.362404e+36 7.4657484e+36 1
3.33595e+17 7.3311072e+36 7.2765988e+36 7.385778e+36 1
3.66955e+17 7.2491184e+36 7.1917912e+36 7.3066544e+36 1
4.0365e+17 7.168046e+36 7.1079696e+36 7.2283892e+36 1
4.44015e+17 7.08789e+36 7.025134e+36 7.1509592e+36 1
4.88416e+17 7.0086156e+36 6.9432612e+36 7.0743528e+36 1
5.37258e+17 6.9302344e+36 6.8623396e+36 6.99857e+36 1
5.90984e+17 6.8527348e+36 6.7823576e+36 6.9235992e+36 1
6.50082e+17 6.7760936e+36 6.7033152e+36 6.8494288e+36 1
7.15091e+17 6.7003108e+36 6.6251892e+36 6.7760588e+36 1
7.866e+17 6.6253748e+36 6.547968e+36 6.703466e+36 1
8.6526e+17 6.5512856e+36 6.4716516e+36 6.631662e+36 1
9.51786e+17 6.47802e+36 6.3962284e+36 6.5606236e+36 1
1.04696e+18 6.4055664e+36 6.3216868e+36 6.4903392e+36 1
1.15166e+18 6.3339364e+36 6.2480036e+36 6.4208204e+36 1
1.26683e+18 6.2630952e+36 6.1751904e+36 6.3520324e+36 1
1.39351e+18 6.1930544e+36 6.103224e+36 6.2839868e+36 1
1.53286e+18 6.1237908e+36 6.0320928e+36 6.216672e+36 1
1.68615e+18 6.0553044e+36 5.9617852e+36 6.1500764e+36 1
1.85476e+18 5.9875836e+36 5.8923012e+36 6.0842e+36 1
2.04024e+18 5.9206168e+36 5.8236292e+36 6.0190196e+36 1
2.24426e+18 5.854404e+36 5.7557576e+36 5.9545468e+36 1
6.3525e+18 5.142828e+36 5.16912e+36 5.116512e+36 1
6.8365e+18 5.148792e+36 5.169072e+36 5.128524e+36 1
7.3205e+18 5.08278e+36 5.102604e+36 5.062944e+36 1
7.8045e+18 5.097876e+36 5.117724e+36 5.078028e+36 1
8.2885e+18 5.12682e+36 5.147016e+36 5.106612e+36 1
8.7725e+18 5.186664e+36 5.207496e+36 5.16582e+36 1
9.2565e+18 5.134296e+36 5.155932e+36 5.11266e+36 1
9.7405e+18 5.080692e+36 5.10336e+36 5.058012e+36 1
1.02245e+19 5.085732e+36 5.109684e+36 5.06178e+36 1
1.07085e+19 5.171112e+36 5.196816e+36 5.145396e+36 1
1.11925e+19 5.065776e+36 5.09388e+36 5.037696e+36 1
1.1737e+19 5.030472e+36 5.05782e+36 5.003124e+36 1
1.2342e+19 4.983804e+36 5.019648e+36 4.947972e+36 1
1.30075e+19 4.955232e+36 5.029656e+36 4.880796e+36 1
1.37335e+19 4.78422e+36 4.843392e+36 4.72506e+36 1
1.43385e+19 4.837128e+36 4.916988e+36 4.757256e+36 1
1.48225e+19 4.873044e+36 4.959732e+36 4.786344e+36 1
1.53065e+19 5.02422e+36 5.12844e+36 4.92e+36 1
1.59115e+19 5.025924e+36 5.147544e+36 4.904316e+36 1
1.66375e+19 4.850544e+36 4.916016e+36 4.785084e+36 1
1.73635e+19 4.80282e+36 4.846044e+36 4.759596e+36 1
1.80895e+19 4.771752e+36 4.816272e+36 4.727244e+36 1
1.88155e+19 4.772028e+36 4.817568e+36 4.726476e+36 1
1.95415e+19 4.866624e+36 4.911828e+36 4.82142e+36 1
2.02675e+19 4.842336e+36 4.891704e+36 4.792944e+36 1
2.09935e+19 4.7472e+36 4.80228e+36 4.692108e+36 1
2.17195e+19 4.69968e+36 4.763844e+36 4.635516e+36 1
2.24455e+19 4.364712e+36 4.499304e+36 4.230144e+36 1
2.31715e+19 4.6977e+36 4.789812e+36 4.605588e+36 1
2.38975e+19 4.800732e+36 4.886112e+36 4.715352e+36 1
2.4684e+19 4.711284e+36 4.80162e+36 4.620936e+36 1
2.5531e+19 4.616808e+36 4.683744e+36 4.549872e+36 1
2.6378e+19 4.501908e+36 4.570032e+36 4.433772e+36 1
